date,Time Delta,REG1V.HE,NESTE.HE,ORNBV.HE,KNEBV.HE,OLVAS.HE,HUH1V.HE,DETEC.HE,ORNAV.HE,CGCBV.HE,VAIAS.HE,ALBBV.HE,VALMT.HE,EQV1V.HE,PON1V.HE
2021-12-08 14:00:00,1,47.34000015258789,40.63999938964844,36.27000045776367,56.380001068115234,48.04999923706055,34.9900016784668,24.899999618530277,35.349998474121094,45.09999847412109,53.5,31.0,34.15999984741211,27.75,41.75
2021-12-08 15:00:00,1,48.09999847412109,40.27999877929688,36.27999877929688,56.459999084472656,47.95000076293945,35.16999816894531,24.600000381469727,35.29999923706055,45.040000915527344,53.79999923706055,31.100000381469727,34.220001220703125,27.600000381469727,41.79999923706055
2021-12-08 16:00:00,16,48.560001373291016,40.220001220703125,36.119998931884766,56.7400016784668,47.75,35.13999938964844,24.600000381469727,35.20000076293945,44.79999923706055,53.70000076293945,31.100000381469727,34.25,27.75,41.79999923706055
2021-12-09 08:00:00,1,48.79999923706055,39.959999084472656,36.209999084472656,56.79999923706055,47.95000076293945,35.08000183105469,24.899999618530277,35.04999923706055,44.880001068115234,53.400001525878906,31.200000762939453,34.380001068115234,27.75,42.0
2021-12-09 09:00:00,1,48.7400016784668,39.47999954223633,35.86000061035156,56.060001373291016,48.20000076293945,34.869998931884766,25.100000381469727,35.150001525878906,44.77999877929688,53.5,31.200000762939453,34.060001373291016,27.950000762939453,41.70000076293945
2021-12-09 10:00:00,1,48.70000076293945,39.31999969482422,35.77000045776367,55.86000061035156,48.25,34.720001220703125,24.600000381469727,35.099998474121094,44.880001068115234,53.20000076293945,31.700000762939453,34.0099983215332,27.899999618530277,41.400001525878906
2021-12-09 11:00:00,1,48.540000915527344,39.22999954223633,35.61000061035156,55.79999923706055,48.29999923706055,34.79999923706055,25.799999237060547,35.29999923706055,44.29999923706055,53.400001525878906,31.600000381469727,33.2599983215332,27.5,41.650001525878906
2021-12-09 12:00:00,1,48.70000076293945,39.290000915527344,35.83000183105469,56.040000915527344,48.04999923706055,34.81999969482422,25.799999237060547,35.29999923706055,44.29999923706055,53.5,31.5,33.06999969482422,27.450000762939453,41.5
2021-12-09 13:00:00,1,48.5,39.369998931884766,35.90999984741211,56.119998931884766,48.04999923706055,34.7599983215332,25.5,35.04999923706055,42.459999084472656,53.5,31.600000381469727,33.439998626708984,27.5,41.34999847412109
2021-12-09 14:00:00,1,48.2400016784668,38.90999984741211,35.77000045776367,55.959999084472656,48.09999847412109,34.70000076293945,25.899999618530277,35.349998474121094,42.13999938964844,53.5,31.399999618530277,33.119998931884766,27.5,41.400001525878906
